simulation_mode,ticks,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,last_changed,agent_present,agent_type
simulation_mode,tick,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,agent_present,agent_type
0,3,-8,6,new,0.17,4,natural,1.19,74,1.3626,0.63,false,none
0,3,-12,-15,new,0.66,11,natural,1.24,74,1.1331,0.71,false,none
0,3,-17,-4,new,0.95,1,industrial,1.73,65,1.0554,0.91,false,none
0,3,-15,-8,recycled,0.89,10,industrial,3.18,60,0.9398,0.7,false,none
0,3,6,8,new,0.04,13,waste-zone,4.82,80,0.5905,0.79,false,none
0,3,-13,-16,new,0.25,2,natural,4.51,87,1.4579,0.81,false,none
0,3,9,-13,waste,low,10,waste-zone,3.92,95,0.8228,0.53,false,none
0,3,-16,-13,new,0.44,15,natural,2.71,51,1.5928,0.86,false,none
0,3,-16,-2,new,0.23,10,waste-zone,3.25,89,1.0405,0.63,false,none
0,3,4,-12,new,0.09,2,industrial,2.14,80,1.1828,0.69,false,none
0,3,-6,-4,new,0.73,12,natural,3.21,98,1.2112,0.88,false,none
0,3,-13,5,new,0.98,8,waste-zone,3.46,64,0.9284,0.89,false,none
0,3,-17,-16,recycled,0,7,waste-zone,2.92,50,0.8015,0.57,false,none
0,3,4,-10,new,0.91,7,natural,2.58,96,0.9151,0.5,false,none
0,3,-11,11,waste,low,19,industrial,4.19,67,1.3405,0.56,false,none
0,3,-9,-14,new,0.62,17,industrial,4.78,88,0.7759,0.99,false,none
0,3,-6,-15,new,0.84,14,natural,3.1,99,1.1544,0.99,false,none
0,3,-5,-17,new,0.69,17,waste-zone,2.66,51,0.619,0.76,false,none
0,3,4,-13,new,0.67,18,industrial,1.21,61,1.612,1,false,none
0,3,15,11,new,0.22,7,natural,4.32,70,1.1263,0.71,false,none
0,3,-3,-14,new,0.86,13,waste-zone,3.57,56,1.0689,0.88,false,none
0,3,8,-7,new,0.95,16,natural,2.71,99,1.2197,0.74,false,none
0,3,-2,6,recycled,0.92,2,waste-zone,3.88,90,1.0607,0.64,false,none
0,3,14,7,recycled,0.22,7,natural,2.58,75,1.0837,0.96,false,none
0,3,-1,3,new,0.95,17,industrial,4.8,91,1.5152,0.61,false,none
0,3,-17,-10,recycled,0.06,3,industrial,2.17,64,1.0063,0.69,false,none
0,3,-11,-15,new,0.86,3,industrial,2,93,0.6173,0.71,false,none
0,3,-7,3,recycled,0.79,6,waste-zone,4,98,1.1479,0.89,false,none
0,3,-7,4,new,0.84,5,waste-zone,1.25,94,1.442,0.72,false,none
0,3,13,-17,new,0.05,8,waste-zone,4.37,74,1.9724,0.64,false,none
0,3,-2,7,waste,high,17,waste-zone,1.62,84,1.9794,0.6,false,none
0,3,17,-11,new,0.43,13,natural,4.76,68,1.4903,0.93,false,none
0,3,-3,1,new,0.13,19,waste-zone,4.14,57,1.0565,0.88,false,none
0,3,-16,-16,new,0.07,18,industrial,1.45,80,0.8659,0.64,false,none
0,3,-1,13,new,0.53,6,waste-zone,2.53,69,1.1208,0.79,false,none
0,3,16,-9,new,0.1,9,natural,4.75,96,1.0747,0.9,false,none
0,3,-6,-11,new,0.61,9,industrial,4.97,89,0.7816,0.98,false,none
0,3,-6,-5,new,0.41,5,industrial,4.81,93,0.5032,0.82,false,none
0,3,12,-5,waste,high,16,natural,3.17,93,1.4138,0.52,false,none
0,3,11,16,new,0.6,12,waste-zone,1.44,85,0.6295,0.82,false,none
0,3,16,1,recycled,0.4,15,industrial,3.46,50,1.5028,0.55,false,none
0,3,3,10,waste,high,16,industrial,3.3,92,1.2328,0.97,false,none
0,3,-12,7,new,0.61,8,natural,2.62,76,0.5068,0.78,false,none
0,3,-13,-17,new,0.16,12,industrial,3.78,82,1.8461,0.89,false,none
0,3,-4,-14,recycled,0.09,2,waste-zone,4.13,78,0.7936,0.67,false,none
0,3,-5,-12,new,0.92,2,waste-zone,2.18,58,1.964,0.62,false,none
0,3,-4,-16,new,0.63,11,industrial,3.95,53,1.6196,0.58,false,none
0,3,16,-3,new,0.78,0,waste-zone,2.75,99,0.7875,0.67,false,none
0,3,17,-7,new,0.17,5,natural,1.65,93,1.4367,0.85,false,none
0,3,-17,13,new,0.31,9,waste-zone,1.76,91,1.1497,0.76,false,none
0,3,12,15,new,0.55,11,waste-zone,2.48,53,1.9904,0.53,false,none
0,3,-2,-1,new,0.91,11,waste-zone,1.33,65,0.5563,0.72,false,none
0,3,5,10,new,0.17,3,natural,2.48,52,1.1749,0.54,false,none
0,3,8,4,new,0.88,0,waste-zone,3.8,78,0.9262,1,false,none
0,3,5,-16,new,0.33,16,waste-zone,3.35,97,1.7539,0.74,false,none
0,3,2,16,new,0.34,1,waste-zone,1.41,54,0.6901,0.81,false,none
0,3,-7,13,new,0.98,1,industrial,2.47,60,1.0225,0.97,false,none
0,3,3,-15,new,0.81,17,natural,3.67,72,1.9119,0.75,false,none
0,3,9,-4,new,0.24,5,waste-zone,3.92,58,1.7049,0.99,false,none
0,3,17,-13,new,0.83,19,waste-zone,2.5,67,0.9717,0.86,false,none
0,3,1,-3,recycled,0.3,10,industrial,4.7,86,1.0402,0.73,false,none
0,4,-6,3,new,0.75,9,industrial,1.33,89,1.3049,0.81,false,none
0,4,15,-17,new,0.33,17,industrial,1.6,87,1.4558,0.79,false,none
0,4,11,13,new,0.65,5,industrial,3.21,85,1.6372,0.71,false,none
0,4,-4,4,new,0.61,14,industrial,3,53,1.4075,0.87,false,none
0,4,11,-7,new,0.84,3,natural,4.43,68,0.5461,0.54,false,none
0,4,-2,-13,recycled,0.66,18,natural,4.03,68,0.9722,0.55,false,none
0,4,3,4,new,0.96,5,natural,1.61,64,0.914,0.63,false,none
0,4,12,-7,new,0.79,6,industrial,4.32,97,0.7168,0.97,false,none
0,4,1,1,new,0.67,4,natural,3.79,75,0.7004,0.59,false,none
0,4,-11,11,waste,low,19,industrial,4.19,67,1.3405,0.56,false,none
0,4,-2,-4,new,0.26,17,waste-zone,1.72,83,0.9302,0.52,false,none
0,4,-2,-3,new,0.2,19,waste-zone,2.54,75,0.7995,0.76,false,none
0,4,-4,-13,waste,low,10,waste-zone,2.05,67,1.9879,0.96,false,none
0,4,4,-1,recycled,0.16,4,industrial,4.34,63,1.9351,0.56,false,none
0,4,4,-10,new,0.91,7,natural,2.58,96,0.9151,0.5,false,none
0,4,13,-9,new,0.36,14,waste-zone,1.68,51,0.687,0.72,false,none
0,4,15,14,new,0.05,17,industrial,1.16,89,0.6806,0.97,false,none
0,4,3,-5,new,0.93,12,industrial,3.38,87,0.8488,0.79,false,none
0,4,12,-16,new,0.09,1,natural,4.34,77,1.8293,0.96,false,none
0,4,16,6,new,0.66,3,waste-zone,3.37,67,1.9511,0.79,false,none
0,4,5,-15,recycled,0.07,10,industrial,3.29,86,1.2009,0.64,false,none
0,4,14,-15,new,0.25,5,industrial,4.77,94,1.6051,0.99,false,none
0,4,0,13,new,0.22,18,waste-zone,4.37,83,1.353,0.69,false,none
0,4,6,4,new,0.9,16,waste-zone,3.71,52,1.9704,0.98,false,none
0,4,-6,0,new,0.65,0,waste-zone,1.41,73,1.7331,0.52,false,none
0,4,1,16,new,0.91,1,natural,2.31,86,0.8824,0.55,false,none
0,4,-7,9,new,0.89,14,waste-zone,1.94,97,1.5306,0.82,false,none
0,4,13,-13,new,0.53,18,industrial,4.8,54,0.6127,0.56,false,none
0,4,-1,2,new,0.31,16,industrial,4.97,95,1.0469,0.55,false,none
0,4,15,0,new,0.77,4,industrial,3.6,81,1.2642,0.72,false,none
0,4,-12,-10,new,0.54,1,natural,3.73,73,1.8135,0.62,false,none
0,4,10,-4,new,0.44,1,natural,1.27,84,1.1265,0.97,false,none
0,4,-13,17,recycled,0.93,9,natural,4.43,64,1.2394,0.62,false,none
0,4,8,6,recycled,0.29,0,natural,3.26,95,0.8885,0.84,false,none
0,4,11,-11,new,0.05,11,industrial,2.66,89,1.3101,0.76,false,none
0,4,-10,-7,new,0.29,19,waste-zone,4.03,66,0.6139,0.54,false,none
0,4,11,9,new,0.85,13,natural,2.37,66,1.1963,0.94,false,none
0,4,-12,-1,recycled,0.42,14,waste-zone,4.27,95,1.9453,0.75,false,none
0,4,15,-7,new,0.42,9,natural,4.41,67,1.6141,0.6,false,none
0,4,1,-15,new,0.9,11,waste-zone,3.98,81,1.9237,0.51,false,none
0,4,0,-13,new,0.02,7,industrial,4.89,73,0.7479,0.74,false,none
0,4,1,6,new,0.45,19,natural,4.56,75,0.9609,0.64,false,none
0,4,-3,12,recycled,0.51,14,industrial,3.12,95,1.8532,0.59,false,none
0,4,-14,-10,new,0.16,0,natural,4.34,95,1.7112,0.82,false,none
0,4,13,-12,new,0.21,7,natural,2.04,77,0.8979,0.76,false,none
0,4,12,1,new,0.22,6,waste-zone,1.1,66,1.3873,0.76,false,none
0,4,13,10,new,0.43,19,natural,4.67,97,0.9612,0.87,false,none
0,4,-6,6,recycled,0.3,14,natural,4.18,96,1.4495,0.63,false,none
0,4,15,1,recycled,0.14,4,natural,1.76,75,1.0171,0.57,false,none
0,4,8,-1,new,0.12,19,waste-zone,2.28,73,0.5348,0.81,false,none
0,4,12,-13,new,0.27,12,industrial,2.59,85,1.0889,0.76,false,none
0,4,1,12,new,0.01,13,natural,3.19,60,0.9134,0.66,false,none
0,4,16,-4,new,0.87,8,industrial,3.96,94,1.5125,0.78,false,none
0,4,-14,10,new,0.01,3,natural,2.25,74,0.8751,1,false,none
0,4,-2,-12,new,0.13,14,industrial,3.33,60,1.9953,0.98,false,none
0,4,-1,4,new,0.96,7,industrial,3.33,73,1.3541,0.56,false,none
0,4,13,15,waste,high,1,natural,3.89,95,1.2765,0.57,false,none
0,4,-8,-13,new,0.24,18,natural,4.93,65,1.2259,0.77,false,none
0,4,-11,-15,new,0.86,3,industrial,2,93,0.6173,0.71,false,none
0,4,8,10,recycled,0.08,14,waste-zone,2.66,93,1.3022,0.95,false,none
0,4,12,17,new,0.42,0,natural,4.56,93,0.7202,0.86,false,none
0,4,-10,9,new,0.18,12,industrial,3.5,80,1.99,0.93,false,none
0,4,-17,-13,new,0.11,19,industrial,3.02,77,1.8066,0.95,false,none
0,4,-5,13,new,0.84,13,natural,2.58,66,1.9258,0.5,false,none
0,4,4,0,new,0.84,2,natural,4.53,54,1.4154,0.54,false,none
0,4,-17,-5,recycled,0.42,13,waste-zone,4.88,97,1.6636,0.58,false,none
0,4,10,-17,new,0.75,12,industrial,3.63,62,1.1351,0.62,false,none
0,4,4,11,new,0.96,4,industrial,4.18,82,0.9388,0.58,false,none
0,4,-11,12,new,0.1,11,industrial,2.64,73,1.0939,0.81,false,none
0,4,9,10,new,0.97,6,industrial,3,68,0.9573,0.76,false,none
0,4,-14,17,recycled,0.51,3,industrial,1.95,91,1.3777,0.67,false,none
0,4,9,15,recycled,0.15,18,natural,3.31,74,1.8261,0.91,false,none
0,4,6,8,new,0.04,13,waste-zone,4.82,80,0.5905,0.79,false,none
0,4,11,-6,new,0.16,7,waste-zone,1.15,86,1.1292,0.98,false,none
0,4,-8,-17,new,0.6,1,waste-zone,3.2,60,0.6902,0.91,false,none
0,4,0,-8,new,0.88,10,natural,3.03,58,1.051,0.85,false,none
0,4,10,11,new,0.63,4,industrial,3.25,59,1.4419,0.93,false,none
0,4,-13,-16,new,0.25,2,natural,4.51,87,1.4579,0.81,false,none
0,4,7,-7,new,0.19,7,natural,2.05,89,0.7492,0.96,false,none
0,4,-17,-4,new,0.95,1,industrial,1.73,65,1.0554,0.91,false,none
0,4,-13,15,new,0.18,16,natural,4.84,73,1.0563,0.66,false,none
0,4,5,8,new,0.96,16,industrial,1.56,70,1.5278,0.8,false,none
0,4,-15,5,new,0.95,8,natural,3.57,98,1.0804,0.82,false,none
0,4,5,-12,new,0.61,12,natural,4.32,78,1.7148,0.57,false,none
0,4,-15,-16,new,0.63,16,natural,4.95,55,0.8194,0.65,false,none
0,4,-12,2,new,0.86,3,waste-zone,1.79,98,1.5095,0.78,false,none
0,4,-1,-8,new,0.06,12,industrial,1.31,92,1.7849,0.98,false,none
0,4,14,15,recycled,0.66,5,natural,2.74,55,0.7778,0.87,false,none
0,4,5,4,new,0.08,7,waste-zone,2.37,92,0.8181,0.58,false,none
0,4,-5,-10,new,0.54,16,waste-zone,3.99,54,1.0374,0.73,false,none
0,4,10,-15,new,0.2,5,industrial,4,97,1.6835,0.67,false,none
0,4,5,-3,recycled,0.72,1,waste-zone,2.96,95,1.0805,0.66,false,none
0,4,2,1,new,0.24,6,industrial,1.28,71,1.1838,0.83,false,none
0,4,-5,12,new,0.23,9,waste-zone,1.26,79,0.5992,0.53,false,none
0,4,-9,-15,new,0.58,14,waste-zone,1.56,66,1.4711,0.63,false,none
0,4,9,-9,new,0.46,11,waste-zone,4.89,82,1.8441,0.68,false,none
0,4,2,-7,new,0.73,0,natural,1.22,72,1.8523,0.73,false,none
0,4,1,10,new,0.89,6,waste-zone,4.82,78,1.8181,0.83,false,none
0,4,17,-14,new,0.36,14,natural,3.56,60,1.4982,0.53,false,none
0,4,3,5,new,0.86,4,industrial,1.71,78,1.7686,0.64,false,none
0,5,-3,12,recycled,0.51,14,industrial,3.12,95,1.8532,0.59,false,none
0,5,3,4,new,0.96,5,natural,1.61,64,0.914,0.63,false,none
0,5,14,-4,new,0.51,9,waste-zone,3.73,98,1.3602,0.51,false,none
0,5,-10,2,new,0.81,7,waste-zone,4.53,50,0.8823,0.84,false,none
0,5,1,12,new,0.01,13,natural,3.19,60,0.9134,0.66,false,none
0,5,2,-2,new,0.98,11,natural,2.03,74,0.5637,0.92,false,none
0,5,9,13,new,0.47,14,waste-zone,1.96,66,1.5129,0.85,false,none
0,5,-16,13,new,0.14,4,natural,4.81,70,0.8802,0.95,false,none
0,5,13,7,new,0.54,7,waste-zone,3.07,88,0.6013,0.77,false,none
0,5,3,-7,new,0.63,18,industrial,1.29,56,1.6196,0.58,false,none
0,5,-16,7,new,0.39,6,natural,4.46,51,1.3652,0.95,false,none
0,5,-6,10,waste,high,5,natural,3.06,55,0.9027,0.83,false,none
0,5,3,-3,recycled,0.47,8,natural,2.73,72,0.5698,0.85,false,none
0,5,12,-4,new,0.95,12,industrial,3.52,89,0.9013,0.81,false,none
0,5,10,-6,new,0.87,5,waste-zone,1.3,93,1.6361,0.66,false,none
0,5,-4,-1,new,0.08,17,industrial,2.65,61,0.5126,0.64,false,none
0,5,-7,-2,new,0.37,10,natural,2.39,85,0.8813,0.6,false,none
0,5,4,2,new,0.42,10,waste-zone,3.88,89,0.8155,0.88,false,none
0,5,14,1,new,0.56,4,waste-zone,4.27,57,0.9034,0.6,false,none
0,5,7,-4,new,0.15,10,waste-zone,3.4,54,1.3581,0.8,false,none
0,5,-1,-13,new,0.9,2,waste-zone,1.75,96,1.999,0.51,false,none
0,5,-3,-13,new,0.86,10,waste-zone,2.41,54,1.6232,0.63,false,none
0,5,16,16,new,0.87,3,natural,4.76,87,0.5841,0.55,false,none
0,5,-12,12,recycled,0.2,15,industrial,2.83,79,1.923,0.78,false,none
0,5,-10,-11,new,0.95,6,industrial,1.15,75,1.2955,0.96,false,none
0,5,6,-16,new,0.7,9,industrial,2.73,54,1.3983,0.92,false,none
0,5,7,7,new,0.87,7,natural,4.77,80,1.0629,0.82,false,none
0,5,-7,9,new,0.89,14,waste-zone,1.94,97,1.5306,0.82,false,none
0,5,-15,-10,new,0.17,10,industrial,3.83,61,1.736,0.7,false,none
0,5,-2,-14,new,0.21,15,natural,4.41,97,1.0826,0.6,false,none
0,5,-1,5,new,0.82,3,natural,3.11,71,1.7221,0.96,false,none
0,5,0,14,new,0.86,0,industrial,2.02,52,0.853,0.97,false,none
0,5,-17,14,recycled,0.24,11,industrial,2.08,92,1.6447,0.83,false,none
0,5,-9,9,new,0.36,2,industrial,2.24,83,1.2279,0.94,false,none
0,5,11,-15,new,0.65,5,natural,2.47,73,1.7949,0.58,false,none
0,5,7,17,new,0.53,8,industrial,2.84,98,1.369,0.6,false,none
0,5,-9,-6,new,0.26,13,industrial,4.44,99,1.3694,0.88,false,none
0,5,0,5,recycled,0.9,19,natural,2.39,56,0.5813,0.96,false,none
0,5,-13,9,new,0.7,10,natural,1.91,59,1.6808,0.75,false,none
0,5,-8,10,waste,low,4,waste-zone,3.54,79,0.6549,0.57,false,none
0,5,-1,-1,recycled,0.02,8,waste-zone,1.17,55,1.9993,0.55,false,none
0,5,-3,15,waste,low,14,industrial,2.66,70,0.9664,0.58,false,none
0,5,6,-9,waste,low,17,waste-zone,4.09,98,0.9585,0.78,false,none
0,5,-12,-6,recycled,0.07,3,waste-zone,4.52,95,0.8158,0.56,false,none
0,5,9,-17,waste,low,18,waste-zone,3.88,93,0.8018,0.75,false,none
0,5,-4,-12,new,0.2,11,natural,2.79,98,0.7849,0.57,false,none
0,5,10,12,new,0.61,11,waste-zone,2.42,64,1.4523,0.79,false,none
0,5,-8,-15,new,0.61,11,waste-zone,3.05,90,0.6624,0.72,false,none
0,5,-11,9,new,0.56,15,industrial,1.82,65,1.723,0.52,false,none
0,5,-15,12,new,0.15,16,waste-zone,1.26,86,0.8683,0.78,false,none
0,5,-8,-7,new,0.11,12,natural,4.95,87,1.2066,0.85,false,none
0,5,-1,-5,new,0.73,4,industrial,1.87,89,1.5355,0.87,false,none
0,5,17,14,new,0.32,8,industrial,2.42,57,1.6771,0.67,false,none
0,5,-15,3,new,0.68,10,natural,1.66,55,0.8187,0.58,false,none
0,5,6,2,new,0.44,11,waste-zone,1.96,66,0.9931,0.62,false,none
0,5,5,16,new,0.97,16,industrial,2.77,93,0.7872,0.81,false,none
0,5,-10,-13,new,0.8,5,waste-zone,3.48,84,1.4532,0.96,false,none
0,5,3,14,new,0.12,11,natural,3.92,84,1.1268,0.67,false,none
0,5,11,9,new,0.85,13,natural,2.37,66,1.1963,0.94,false,none
0,5,-13,8,new,0.99,9,waste-zone,2.82,61,1.5586,0.78,false,none
0,5,-7,-9,new,0.77,7,waste-zone,1.52,96,1.0191,0.93,false,none
0,5,-5,15,new,0.15,17,industrial,4.48,95,1.6579,0.69,false,none
0,5,-14,-13,waste,low,0,industrial,2.94,77,0.7545,0.91,false,none
0,5,-10,-2,new,0.45,1,waste-zone,1.9,60,0.7063,0.96,false,none
0,5,3,-17,new,0.85,19,natural,2.4,56,1.3999,0.62,false,none
0,5,-16,-9,new,0.04,5,industrial,4.64,99,0.6384,0.51,false,none
0,5,-3,2,new,0.11,1,natural,2.91,53,1.8577,0.95,false,none
0,5,-15,-6,new,0.95,1,industrial,3.79,81,1.9492,0.87,false,none
0,5,4,13,new,0.82,1,natural,2.55,63,1.9066,0.76,false,none
0,5,-15,8,recycled,0.43,10,industrial,4.02,94,1.6037,0.8,false,none
0,5,11,0,new,0.79,4,natural,2.95,53,1.203,0.6,false,none
0,5,-7,1,waste,high,17,industrial,2.45,59,1.3062,0.99,false,none
0,5,5,0,new,0.85,8,industrial,4.39,54,1.8303,0.88,false,none
0,5,-5,16,new,0.01,12,waste-zone,4.31,96,1.1711,0.95,false,none
0,5,15,6,new,0.83,0,industrial,2.32,73,1.1839,0.84,false,none
0,5,-17,9,recycled,0.84,9,industrial,3.24,54,0.9528,0.76,false,none
0,5,9,-3,new,1,13,waste-zone,1.66,85,1.5241,0.62,false,none
0,5,-3,10,waste,high,0,waste-zone,1.32,80,0.932,0.94,false,none
0,5,-3,-16,new,0.04,12,waste-zone,1.7,85,1.2545,0.89,false,none
0,5,5,-6,new,0.85,13,industrial,1.97,88,1.4297,0.71,false,none
0,5,-3,14,new,0.08,3,waste-zone,2.5,95,0.9665,0.72,false,none
0,5,0,-9,new,0.26,3,waste-zone,4.17,70,1.2012,0.87,false,none
0,5,-13,7,new,0.29,9,natural,3.94,68,0.5017,0.62,false,none
0,5,-4,12,new,0.14,19,industrial,3.31,84,1.4478,0.64,false,none
0,5,-3,0,new,0.56,1,natural,3.83,76,0.9347,0.91,false,none
0,5,5,9,waste,low,11,waste-zone,3.19,69,0.8648,0.64,false,none
0,5,-2,-16,new,0.77,12,natural,4.42,52,1.7999,0.62,false,none
0,5,-13,15,new,0.18,16,natural,4.84,73,1.0563,0.66,false,none
0,5,-11,-15,new,0.86,3,industrial,2,93,0.6173,0.71,false,none
0,5,-8,16,new,0.65,2,natural,4.7,61,1.6819,0.6,false,none
0,5,-15,-4,new,0.58,4,industrial,1.33,88,1.5383,0.53,false,none
0,5,-13,5,new,0.98,8,waste-zone,3.46,64,0.9284,0.89,false,none
0,5,6,14,new,0.99,0,natural,2.68,98,0.6178,0.52,false,none
0,5,17,-5,new,0.2,13,industrial,2.05,89,0.5157,0.58,false,none
0,5,10,6,new,0.35,0,waste-zone,1.98,54,0.9946,0.5,false,none
0,5,-8,-16,new,0.44,7,waste-zone,2.03,61,1.2138,0.75,false,none
0,5,3,-11,new,0.56,6,waste-zone,4.81,70,1.3023,0.61,false,none
0,5,6,6,new,0.9,11,industrial,1.53,70,0.8938,0.55,false,none
0,5,3,3,new,0.4,13,industrial,3.1,56,1.3948,1,false,none
0,5,4,-11,new,0.89,17,industrial,4.97,92,1.7422,0.64,false,none
0,6,1,-10,recycled,0.33,12,waste-zone,2.31,61,0.9373,0.94,false,none
0,6,17,17,new,0.21,11,waste-zone,2.06,86,1.2226,0.66,false,none
0,6,13,-10,new,0.09,10,natural,1.93,80,1.4386,0.84,false,none
0,6,0,-3,waste,low,3,industrial,4.26,57,1.714,0.55,false,none
0,6,-2,-5,new,0.49,11,natural,4.04,80,0.6576,0.76,false,none
0,6,-13,4,new,0.86,17,natural,3.79,84,1.2451,0.93,false,none
0,6,14,-17,new,0.81,8,natural,4.88,52,0.6683,0.64,false,none
0,6,-1,6,new,0.46,0,industrial,4.35,85,0.6709,0.58,false,none
0,6,-5,-10,new,0.54,16,waste-zone,3.99,54,1.0374,0.73,false,none
0,6,-12,-13,new,0.5,7,natural,1.51,99,1.8784,0.52,false,none
0,6,-2,-3,new,0.2,19,waste-zone,2.54,75,0.7995,0.76,false,none
0,6,-16,-7,recycled,0.37,18,waste-zone,4.69,57,1.0057,0.54,false,none
0,6,-17,17,new,0.07,6,industrial,4.9,86,1.5784,0.95,false,none
0,6,9,17,new,0.48,8,waste-zone,1.68,77,0.8397,0.96,false,none
0,6,16,-8,new,0.15,18,industrial,4.89,54,1.4966,0.86,false,none
0,6,-1,7,new,0.58,8,industrial,1.06,50,1.3916,0.74,false,none
0,6,-3,16,new,0.63,7,natural,4.72,83,0.5157,0.72,false,none
0,6,6,-13,new,0.66,13,industrial,1.41,80,1.2949,0.78,false,none
0,6,-3,5,new,0.34,5,waste-zone,2.72,77,0.899,0.83,false,none
0,6,12,14,new,0.07,6,natural,1.11,73,1.1754,0.57,false,none
0,6,14,-11,new,0.82,2,industrial,4.12,85,1.6542,0.59,false,none
0,6,-7,-10,new,0.22,3,industrial,4.36,64,1.8536,0.9,false,none
0,6,-10,16,new,0.91,7,waste-zone,1.16,91,1.1723,0.75,false,none
0,6,-12,17,new,0.97,8,natural,4.26,60,1.3436,0.71,false,none
0,6,1,1,new,0.67,4,natural,3.79,75,0.7004,0.59,false,none
0,6,17,13,new,0.17,14,waste-zone,4.62,99,1.4452,0.86,false,none
0,6,-13,-6,new,0.47,10,industrial,4.15,78,1.636,0.51,false,none
0,6,0,-9,new,0.26,3,waste-zone,4.17,70,1.2012,0.87,false,none
0,6,-15,-2,recycled,0.65,19,natural,4.9,74,0.6756,0.86,false,none
0,6,6,-6,new,0.11,1,industrial,4.3,79,0.5037,0.59,false,none
0,6,-8,-15,new,0.61,11,waste-zone,3.05,90,0.6624,0.72,false,none
0,6,-1,-1,new,0.02,8,waste-zone,1.17,55,1.9993,0.55,false,none
0,6,-17,0,new,0.94,3,natural,3.49,62,1.1357,0.85,false,none
0,6,15,6,new,0.83,0,industrial,2.32,73,1.1839,0.84,false,none
0,6,-1,-5,new,0.73,4,industrial,1.87,89,1.5355,0.87,false,none
0,6,15,14,new,0.05,17,industrial,1.16,89,0.6806,0.97,false,none
0,6,0,3,new,0.87,0,waste-zone,2.21,99,0.6984,0.66,false,none
0,6,8,16,new,0.45,4,waste-zone,2.13,95,1.9906,0.5,false,none
0,6,-13,2,new,0.99,10,waste-zone,4.47,93,0.9845,0.97,false,none
0,6,-13,-13,new,0.31,1,industrial,3.82,54,1.4543,0.96,false,none
0,6,-4,-10,recycled,0.31,1,waste-zone,3.55,55,0.8376,0.99,false,none
0,6,-13,5,new,0.98,8,waste-zone,3.46,64,0.9284,0.89,false,none
0,6,4,17,new,0.99,19,waste-zone,3.57,95,1.6459,0.8,false,none
0,6,-13,0,new,0.27,19,waste-zone,3.94,95,1.3684,0.99,false,none
0,6,11,5,new,0.84,9,industrial,3.45,78,1.8245,0.81,false,none
0,6,-11,-16,new,0.54,14,waste-zone,2.14,65,1.0814,0.87,false,none
0,6,-1,-3,recycled,0.47,14,industrial,2.81,82,1.2293,0.67,false,none
0,6,-9,13,new,0.97,16,industrial,4.92,97,1.5121,0.75,false,none
0,6,1,16,new,0.91,1,natural,2.31,86,0.8824,0.55,false,none
0,6,7,14,new,0.28,13,natural,2.03,85,1.1266,0.82,false,none
0,6,5,-10,new,0.3,1,natural,2.21,72,1.4499,0.53,false,none
0,6,14,15,recycled,0.66,5,natural,2.74,55,0.7778,0.87,false,none
0,6,-14,-4,new,0.51,8,natural,2.87,85,1.7043,0.79,false,none
0,6,-8,1,new,0.08,15,industrial,4.81,57,1.4517,0.56,false,none
0,6,6,13,new,0,4,industrial,3.96,56,1.5906,0.82,false,none
0,6,4,-12,new,0.09,2,industrial,2.14,80,1.1828,0.69,false,none
0,6,10,5,new,0.81,4,natural,4.07,73,1.0599,0.8,false,none
0,6,5,12,new,0.68,11,industrial,4.34,94,1.573,0.54,false,none
0,6,-11,13,new,0.55,18,waste-zone,4.86,59,1.9657,0.85,false,none
0,6,13,-2,new,0.73,6,waste-zone,2.3,98,1.0057,0.6,false,none
0,6,-13,-11,new,0.58,18,waste-zone,3.27,77,1.4412,0.53,false,none
0,6,8,14,new,0.71,18,waste-zone,1.9,98,1.7958,0.53,false,none
0,6,-6,-6,new,0.93,13,industrial,3.24,53,1.6676,0.84,false,none
0,6,-5,-16,new,0.48,19,natural,2.63,71,1.7028,0.96,false,none
0,6,13,-11,new,0.66,11,waste-zone,4.48,79,1.8156,0.56,false,none
0,6,0,1,new,0.41,13,natural,1.26,96,1.2917,0.79,false,none
0,6,9,4,recycled,0.84,10,industrial,3.87,61,0.9429,0.93,false,none
0,6,3,-11,new,0.56,6,waste-zone,4.81,70,1.3023,0.61,false,none
0,6,7,10,new,0.7,17,industrial,1.72,77,1.494,0.83,false,none
0,6,13,7,new,0.54,7,waste-zone,3.07,88,0.6013,0.77,false,none
0,6,17,2,new,0.64,7,waste-zone,1.09,86,0.8964,0.6,false,none
0,6,14,-7,new,0.52,15,waste-zone,4.82,63,1.6613,0.74,false,none
0,6,5,-15,new,0.07,10,industrial,3.29,86,1.2009,0.64,false,none
0,6,-17,-2,new,0.04,0,waste-zone,4.3,66,1.3342,0.81,false,none
0,6,2,2,new,0.61,12,waste-zone,3.54,85,1.3735,0.95,false,none
0,6,-15,-5,new,0.6,15,waste-zone,1.39,57,1.8473,0.66,false,none
0,6,0,7,new,0.21,15,natural,2.1,70,1.6421,0.55,false,none
0,6,-3,12,recycled,0.51,14,industrial,3.12,95,1.8532,0.59,false,none
0,6,9,-6,new,0.52,10,industrial,2.54,62,1.5769,0.82,false,none
0,6,-12,3,new,0.85,7,natural,3.51,93,0.6941,0.53,false,none
0,6,-2,-10,recycled,0.74,18,natural,1.7,89,1.4893,0.54,false,none
